"Data","Ora","Azione","Stazione","Elett.","Minuti","Consumo"
"<nobr>08/02/2017</nobr>","<nobr>09:04:34</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>07/02/2017</nobr>","<nobr>23:04:15</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>07/02/2017</nobr>","<nobr>23:00:17</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>07/02/2017</nobr>","<nobr>19:14:59</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>07/02/2017</nobr>","<nobr>19:09:51</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>07/02/2017</nobr>","<nobr>19:09:32</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>1</nobr>","<nobr>0,00</nobr>"
"<nobr>24/01/2017</nobr>","<nobr>18:23:23</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>24/01/2017</nobr>","<nobr>18:18:27</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>24/01/2017</nobr>","<nobr>18:18:20</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>2</nobr>","<nobr>0,00</nobr>"
"<nobr>24/01/2017</nobr>","<nobr>18:16:52</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>24/01/2017</nobr>","<nobr>10:42:35</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>24/01/2017</nobr>","<nobr>10:36:21</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>23/01/2017</nobr>","<nobr>22:06:03</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>11</nobr>","<nobr>0,00</nobr>"
"<nobr>23/01/2017</nobr>","<nobr>21:54:01</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>23/01/2017</nobr>","<nobr>16:38:03</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>23/01/2017</nobr>","<nobr>16:31:48</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>22/01/2017</nobr>","<nobr>14:24:32</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>9</nobr>","<nobr>0,00</nobr>"
"<nobr>22/01/2017</nobr>","<nobr>14:15:38</nobr>","<nobr>12</nobr>","<nobr>Brione</nobr>","","",""
"<nobr>19/01/2017</nobr>","<nobr>18:54:27</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>19/01/2017</nobr>","<nobr>18:48:14</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>18/01/2017</nobr>","<nobr>13:23:19</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>18/01/2017</nobr>","<nobr>13:17:40</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>17/01/2017</nobr>","<nobr>20:40:40</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>17/01/2017</nobr>","<nobr>20:33:12</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>17/01/2017</nobr>","<nobr>14:20:46</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>17/01/2017</nobr>","<nobr>14:14:14</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>16/01/2017</nobr>","<nobr>10:07:02</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>16/01/2017</nobr>","<nobr>10:00:07</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>15/01/2017</nobr>","<nobr>18:10:34</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>15/01/2017</nobr>","<nobr>18:03:51</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>15/01/2017</nobr>","<nobr>17:57:06</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>22/12/2016</nobr>","<nobr>20:37:11</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>11</nobr>","<nobr>0,00</nobr>"
"<nobr>22/12/2016</nobr>","<nobr>20:26:08</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>22/12/2016</nobr>","<nobr>14:11:02</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>22/12/2016</nobr>","<nobr>14:04:46</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>21/12/2016</nobr>","<nobr>17:45:18</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>9</nobr>","<nobr>0,00</nobr>"
"<nobr>21/12/2016</nobr>","<nobr>17:36:42</nobr>","<nobr>12</nobr>","<nobr>Orvea</nobr>","","",""
"<nobr>21/12/2016</nobr>","<nobr>16:26:53</nobr>","<nobr>24</nobr>","<nobr>Orvea</nobr>","","<nobr>22</nobr>","<nobr>0,00</nobr>"
"<nobr>21/12/2016</nobr>","<nobr>16:04:20</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>20/12/2016</nobr>","<nobr>19:24:42</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>19/12/2016</nobr>","<nobr>18:38:45</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>8</nobr>","<nobr>0,00</nobr>"
"<nobr>19/12/2016</nobr>","<nobr>18:30:54</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>19/12/2016</nobr>","<nobr>09:49:21</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>19/12/2016</nobr>","<nobr>09:42:06</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>18/12/2016</nobr>","<nobr>02:03:29</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>17/12/2016</nobr>","<nobr>22:36:04</nobr>","<nobr>24</nobr>","<nobr>Via Paoli</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>17/12/2016</nobr>","<nobr>22:31:00</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>15/12/2016</nobr>","<nobr>19:25:48</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>8</nobr>","<nobr>0,00</nobr>"
"<nobr>15/12/2016</nobr>","<nobr>19:17:58</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>15/12/2016</nobr>","<nobr>19:17:57</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>15/12/2016</nobr>","<nobr>14:26:59</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>15/12/2016</nobr>","<nobr>14:21:48</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>15/12/2016</nobr>","<nobr>04:22:18</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>15/12/2016</nobr>","<nobr>04:17:28</nobr>","<nobr>12</nobr>","<nobr>Via Paoli</nobr>","","",""
"<nobr>14/12/2016</nobr>","<nobr>22:19:59</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>3</nobr>","<nobr>0,00</nobr>"
"<nobr>14/12/2016</nobr>","<nobr>22:16:02</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>14/12/2016</nobr>","<nobr>19:18:00</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>14/12/2016</nobr>","<nobr>19:12:08</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>14/12/2016</nobr>","<nobr>17:52:41</nobr>","<nobr>24</nobr>","<nobr>Via Paoli</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>14/12/2016</nobr>","<nobr>17:46:57</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>14/12/2016</nobr>","<nobr>13:29:36</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>14/12/2016</nobr>","<nobr>13:24:14</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>13/12/2016</nobr>","<nobr>15:43:34</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>13/12/2016</nobr>","<nobr>15:38:03</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>12/12/2016</nobr>","<nobr>21:17:58</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>14</nobr>","<nobr>0,00</nobr>"
"<nobr>12/12/2016</nobr>","<nobr>21:03:09</nobr>","<nobr>12</nobr>","<nobr>Stazione FF.SS.</nobr>","","",""
"<nobr>12/12/2016</nobr>","<nobr>21:02:46</nobr>","<nobr>24</nobr>","<nobr>Stazione FF.SS.</nobr>","","<nobr>0</nobr>","<nobr>0,00</nobr>"
"<nobr>12/12/2016</nobr>","<nobr>21:02:10</nobr>","<nobr>12</nobr>","<nobr>Stazione FF.SS.</nobr>","","",""
"<nobr>12/12/2016</nobr>","<nobr>20:59:50</nobr>","<nobr>24</nobr>","<nobr>Stazione FF.SS.</nobr>","","<nobr>0</nobr>","<nobr>0,00</nobr>"
"<nobr>12/12/2016</nobr>","<nobr>20:59:05</nobr>","<nobr>12</nobr>","<nobr>Stazione FF.SS.</nobr>","","",""
"<nobr>12/12/2016</nobr>","<nobr>20:58:54</nobr>","<nobr>24</nobr>","<nobr>Stazione FF.SS.</nobr>","","<nobr>1</nobr>","<nobr>0,00</nobr>"
"<nobr>12/12/2016</nobr>","<nobr>20:57:06</nobr>","<nobr>12</nobr>","<nobr>Stazione FF.SS.</nobr>","","",""
"<nobr>09/12/2016</nobr>","<nobr>16:51:06</nobr>","<nobr>24</nobr>","<nobr>Stazione FF.SS.</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>09/12/2016</nobr>","<nobr>16:45:10</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>09/12/2016</nobr>","<nobr>13:42:05</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>18</nobr>","<nobr>0,00</nobr>"
"<nobr>09/12/2016</nobr>","<nobr>13:24:59</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>09/12/2016</nobr>","<nobr>11:01:11</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>9</nobr>","<nobr>0,00</nobr>"
"<nobr>09/12/2016</nobr>","<nobr>10:52:20</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>07/12/2016</nobr>","<nobr>18:25:23</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>07/12/2016</nobr>","<nobr>18:19:20</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>06/12/2016</nobr>","<nobr>16:49:24</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>06/12/2016</nobr>","<nobr>16:42:21</nobr>","<nobr>12</nobr>","<nobr>Stazione FF.SS.</nobr>","","",""
"<nobr>06/12/2016</nobr>","<nobr>12:24:48</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>06/12/2016</nobr>","<nobr>12:18:57</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>05/12/2016</nobr>","<nobr>21:39:20</nobr>","<nobr>24</nobr>","<nobr>Municipio</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>05/12/2016</nobr>","<nobr>21:35:20</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>02/12/2016</nobr>","<nobr>18:31:28</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>9</nobr>","<nobr>0,00</nobr>"
"<nobr>02/12/2016</nobr>","<nobr>18:22:28</nobr>","<nobr>12</nobr>","<nobr>Via Paoli</nobr>","","",""
"<nobr>02/12/2016</nobr>","<nobr>11:13:48</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>8</nobr>","<nobr>0,00</nobr>"
"<nobr>02/12/2016</nobr>","<nobr>11:05:49</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>02/12/2016</nobr>","<nobr>11:05:25</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>1</nobr>","<nobr>0,00</nobr>"
"<nobr>02/12/2016</nobr>","<nobr>11:04:52</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>01/12/2016</nobr>","<nobr>11:43:46</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>8</nobr>","<nobr>0,00</nobr>"
"<nobr>01/12/2016</nobr>","<nobr>11:35:43</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>30/11/2016</nobr>","<nobr>22:59:44</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>25</nobr>","<nobr>0,00</nobr>"
"<nobr>30/11/2016</nobr>","<nobr>22:34:48</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>30/11/2016</nobr>","<nobr>20:31:47</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>30/11/2016</nobr>","<nobr>20:28:02</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>30/11/2016</nobr>","<nobr>20:27:49</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>30/11/2016</nobr>","<nobr>20:27:21</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>30/11/2016</nobr>","<nobr>20:27:19</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>30/11/2016</nobr>","<nobr>20:26:45</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>2</nobr>","<nobr>0,00</nobr>"
"<nobr>30/11/2016</nobr>","<nobr>20:24:26</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>30/11/2016</nobr>","<nobr>11:30:12</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>30/11/2016</nobr>","<nobr>11:25:25</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>29/11/2016</nobr>","<nobr>19:10:30</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>29/11/2016</nobr>","<nobr>19:04:47</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>29/11/2016</nobr>","<nobr>14:18:01</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>2</nobr>","<nobr>0,00</nobr>"
"<nobr>29/11/2016</nobr>","<nobr>14:16:11</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>29/11/2016</nobr>","<nobr>14:15:45</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>29/11/2016</nobr>","<nobr>14:10:01</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>29/11/2016</nobr>","<nobr>12:53:48</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>29/11/2016</nobr>","<nobr>12:47:24</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>29/11/2016</nobr>","<nobr>10:19:48</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>29/11/2016</nobr>","<nobr>10:12:05</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>29/11/2016</nobr>","<nobr>10:11:44</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>1</nobr>","<nobr>0,00</nobr>"
"<nobr>29/11/2016</nobr>","<nobr>10:10:43</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>28/11/2016</nobr>","<nobr>23:09:05</nobr>","<nobr>24</nobr>","<nobr>Muse</nobr>","","<nobr>10</nobr>","<nobr>0,00</nobr>"
"<nobr>28/11/2016</nobr>","<nobr>22:59:11</nobr>","<nobr>12</nobr>","<nobr>Università</nobr>","","",""
"<nobr>28/11/2016</nobr>","<nobr>15:55:03</nobr>","<nobr>24</nobr>","<nobr>Università</nobr>","","<nobr>8</nobr>","<nobr>0,00</nobr>"
"<nobr>28/11/2016</nobr>","<nobr>15:47:26</nobr>","<nobr>12</nobr>","<nobr>Muse</nobr>","","",""
"<nobr>28/11/2016</nobr>","<nobr>13:29:37</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>8</nobr>","<nobr>0,00</nobr>"
"<nobr>28/11/2016</nobr>","<nobr>13:21:52</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>28/11/2016</nobr>","<nobr>10:44:28</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>8</nobr>","<nobr>0,00</nobr>"
"<nobr>28/11/2016</nobr>","<nobr>10:36:42</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>27/11/2016</nobr>","<nobr>20:03:17</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>27/11/2016</nobr>","<nobr>18:39:48</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>27/11/2016</nobr>","<nobr>18:39:42</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>27/11/2016</nobr>","<nobr>18:39:28</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>27/11/2016</nobr>","<nobr>18:39:27</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>27/11/2016</nobr>","<nobr>12:56:21</nobr>","<nobr>12</nobr>","<nobr>Municipio</nobr>","","",""
"<nobr>27/11/2016</nobr>","<nobr>12:10:40</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>27/11/2016</nobr>","<nobr>12:01:54</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>0</nobr>","<nobr>0,00</nobr>"
"<nobr>27/11/2016</nobr>","<nobr>12:01:49</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>27/11/2016</nobr>","<nobr>12:01:45</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>27/11/2016</nobr>","<nobr>00:40:28</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>27/11/2016</nobr>","<nobr>00:35:07</nobr>","<nobr>12</nobr>","<nobr>Municipio</nobr>","","",""
"<nobr>26/11/2016</nobr>","<nobr>22:38:20</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>26/11/2016</nobr>","<nobr>22:33:55</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>26/11/2016</nobr>","<nobr>20:06:52</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>26/11/2016</nobr>","<nobr>20:01:35</nobr>","<nobr>12</nobr>","<nobr>Municipio</nobr>","","",""
"<nobr>26/11/2016</nobr>","<nobr>20:00:31</nobr>","<nobr>24</nobr>","<nobr>Municipio</nobr>","","<nobr>1</nobr>","<nobr>0,00</nobr>"
"<nobr>26/11/2016</nobr>","<nobr>19:59:22</nobr>","<nobr>12</nobr>","<nobr>Municipio</nobr>","","",""
"<nobr>26/11/2016</nobr>","<nobr>19:31:47</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>3</nobr>","<nobr>0,00</nobr>"
"<nobr>26/11/2016</nobr>","<nobr>19:28:25</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>25/11/2016</nobr>","<nobr>16:10:42</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>9</nobr>","<nobr>0,00</nobr>"
"<nobr>25/11/2016</nobr>","<nobr>16:01:45</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>24/11/2016</nobr>","<nobr>20:28:11</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>8</nobr>","<nobr>0,00</nobr>"
"<nobr>24/11/2016</nobr>","<nobr>20:20:51</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>24/11/2016</nobr>","<nobr>14:55:50</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>24/11/2016</nobr>","<nobr>14:48:55</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>23/11/2016</nobr>","<nobr>21:58:13</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>23/11/2016</nobr>","<nobr>21:53:58</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>23/11/2016</nobr>","<nobr>13:29:16</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>23/11/2016</nobr>","<nobr>13:24:31</nobr>","<nobr>12</nobr>","<nobr>Via Paoli</nobr>","","",""
"<nobr>23/11/2016</nobr>","<nobr>13:19:17</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>23/11/2016</nobr>","<nobr>08:45:58</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>23/11/2016</nobr>","<nobr>08:39:10</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>22/11/2016</nobr>","<nobr>19:15:31</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>22/11/2016</nobr>","<nobr>19:15:14</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>3</nobr>","<nobr>0,00</nobr>"
"<nobr>22/11/2016</nobr>","<nobr>19:12:26</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>22/11/2016</nobr>","<nobr>10:03:02</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>8</nobr>","<nobr>0,00</nobr>"
"<nobr>22/11/2016</nobr>","<nobr>09:54:24</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>18/11/2016</nobr>","<nobr>16:42:53</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>18/11/2016</nobr>","<nobr>16:36:42</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>18/11/2016</nobr>","<nobr>10:18:45</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>8</nobr>","<nobr>0,00</nobr>"
"<nobr>18/11/2016</nobr>","<nobr>10:10:47</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>17/11/2016</nobr>","<nobr>13:16:57</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>17/11/2016</nobr>","<nobr>13:10:50</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>17/11/2016</nobr>","<nobr>10:58:56</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>17/11/2016</nobr>","<nobr>10:52:15</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>17/11/2016</nobr>","<nobr>04:09:17</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>17/11/2016</nobr>","<nobr>04:05:15</nobr>","<nobr>12</nobr>","<nobr>Municipio</nobr>","","",""
"<nobr>17/11/2016</nobr>","<nobr>04:02:45</nobr>","<nobr>24</nobr>","<nobr>Municipio</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>17/11/2016</nobr>","<nobr>03:58:27</nobr>","<nobr>12</nobr>","<nobr>Municipio</nobr>","","",""
"<nobr>16/11/2016</nobr>","<nobr>19:32:19</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>9</nobr>","<nobr>0,00</nobr>"
"<nobr>16/11/2016</nobr>","<nobr>19:23:40</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>16/11/2016</nobr>","<nobr>08:32:41</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>15/11/2016</nobr>","<nobr>20:47:26</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>11</nobr>","<nobr>0,00</nobr>"
"<nobr>15/11/2016</nobr>","<nobr>20:36:47</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
